,codeCommuneEtablissement,activitePrincipaleEtablissement,categorieEntreprise,codePostalEtablissement,libelleCommuneEtablissement
8743,50218,70.10Z,,50400,GRANVILLE
8744,50218,70.10Z,ETI,50400,GRANVILLE
8745,50218,70.10Z,GE,50400,GRANVILLE
8746,50218,70.10Z,PME,50400,GRANVILLE
8747,50218,70.21Z,,50400,GRANVILLE
8748,50218,70.21Z,PME,50400,GRANVILLE
8749,50218,70.22Z,,50400,GRANVILLE
8750,50218,70.22Z,PME,50400,GRANVILLE
8751,50218,71.11Z,PME,50400,GRANVILLE
8752,50218,71.12A,PME,50400,GRANVILLE
8753,50218,71.12B,,50400,GRANVILLE
8754,50218,71.12B,ETI,50400,GRANVILLE
8755,50218,71.12B,PME,50400,GRANVILLE
8756,50218,71.20A,PME,50400,GRANVILLE
8757,50218,71.20B,,50400,GRANVILLE
8758,50218,71.20B,PME,50400,GRANVILLE
8759,50218,73.11Z,,50400,GRANVILLE
8760,50218,73.11Z,PME,50400,GRANVILLE
8761,50218,74.10Z,,50400,GRANVILLE
8762,50218,74.10Z,PME,50400,GRANVILLE
8763,50218,74.20Z,PME,50400,GRANVILLE
8764,50218,74.30Z,,50400,GRANVILLE
8765,50218,74.30Z,PME,50400,GRANVILLE
8766,50218,74.90A,PME,50400,GRANVILLE
8767,50218,74.90B,,50400,GRANVILLE
8768,50218,74.90B,PME,50400,GRANVILLE
8769,50218,75.00Z,PME,50400,GRANVILLE
8770,50218,77.11A,ETI,50400,GRANVILLE
8771,50218,77.11A,PME,50400,GRANVILLE
8772,50218,77.21Z,,50400,GRANVILLE
8773,50218,77.21Z,PME,50400,GRANVILLE
8774,50218,77.29Z,PME,50400,GRANVILLE
8775,50218,77.32Z,ETI,50400,GRANVILLE
8776,50218,77.33Z,PME,50400,GRANVILLE
8777,50218,77.34Z,PME,50400,GRANVILLE
8778,50218,77.35Z,PME,50400,GRANVILLE
8779,50218,78.20Z,ETI,50400,GRANVILLE
8780,50218,78.20Z,GE,50400,GRANVILLE
8781,50218,78.20Z,PME,50400,GRANVILLE
8782,50218,78.30Z,PME,50400,GRANVILLE
8783,50218,79.11Z,ETI,50400,GRANVILLE
8784,50218,79.11Z,PME,50400,GRANVILLE
8785,50218,79.12Z,,50400,GRANVILLE
8786,50218,79.12Z,PME,50400,GRANVILLE
8787,50218,79.90Z,PME,50400,GRANVILLE
8788,50218,81.10Z,,50400,GRANVILLE
8789,50218,81.10Z,PME,50400,GRANVILLE
8790,50218,81.21Z,,50400,GRANVILLE
8791,50218,81.21Z,ETI,50400,GRANVILLE
8792,50218,81.21Z,PME,50400,GRANVILLE
8793,50218,81.22Z,,50400,GRANVILLE
8794,50218,81.22Z,PME,50400,GRANVILLE
8795,50218,81.30Z,,50400,GRANVILLE
8796,50218,81.30Z,PME,50400,GRANVILLE
8797,50218,82.11Z,,50400,GRANVILLE
8798,50218,82.11Z,PME,50400,GRANVILLE
8799,50218,82.19Z,,50400,GRANVILLE
8800,50218,82.19Z,PME,50400,GRANVILLE
8801,50218,82.20Z,PME,50400,GRANVILLE
8802,50218,82.30Z,,50400,GRANVILLE
8803,50218,82.30Z,PME,50400,GRANVILLE
8804,50218,82.99Z,,50400,GRANVILLE
8805,50218,82.99Z,PME,50400,GRANVILLE
8806,50218,84.11Z,ETI,50400,GRANVILLE
8807,50218,84.11Z,PME,50400,GRANVILLE
8808,50218,84.12Z,ETI,50400,GRANVILLE
8809,50218,84.13Z,ETI,50400,GRANVILLE
8810,50218,84.13Z,GE,50400,GRANVILLE
8811,50218,84.13Z,PME,50400,GRANVILLE
8812,50218,84.24Z,ETI,50400,GRANVILLE
8813,50218,84.25Z,PME,50400,GRANVILLE
8814,50218,84.30A,ETI,50400,GRANVILLE
8815,50218,84.30C,PME,50400,GRANVILLE
8816,50218,85.10Z,ETI,50400,GRANVILLE
8817,50218,85.20Z,ETI,50400,GRANVILLE
8818,50218,85.20Z,PME,50400,GRANVILLE
8819,50218,85.31Z,PME,50400,GRANVILLE
8820,50218,85.32Z,PME,50400,GRANVILLE
8821,50218,85.42Z,ETI,50400,GRANVILLE
8822,50218,85.51Z,,50400,GRANVILLE
8823,50218,85.51Z,PME,50400,GRANVILLE
8824,50218,85.52Z,,50400,GRANVILLE
8825,50218,85.52Z,PME,50400,GRANVILLE
8826,50218,85.53Z,PME,50400,GRANVILLE
8827,50218,85.59A,ETI,50400,GRANVILLE
8828,50218,85.59A,PME,50400,GRANVILLE
8829,50218,85.59B,,50400,GRANVILLE
8830,50218,85.59B,PME,50400,GRANVILLE
8831,50218,85.60Z,,50400,GRANVILLE
8832,50218,85.60Z,PME,50400,GRANVILLE
8833,50218,86.10Z,ETI,50400,GRANVILLE
8834,50218,86.10Z,GE,50400,GRANVILLE
8835,50218,86.21Z,PME,50400,GRANVILLE
8836,50218,86.22A,PME,50400,GRANVILLE
8837,50218,86.22B,PME,50400,GRANVILLE
8838,50218,86.22C,,50400,GRANVILLE
8839,50218,86.22C,PME,50400,GRANVILLE
8840,50218,86.23Z,,50400,GRANVILLE
8841,50218,86.23Z,PME,50400,GRANVILLE
8842,50218,86.90A,PME,50400,GRANVILLE
8843,50218,86.90B,GE,50400,GRANVILLE
8844,50218,86.90D,,50400,GRANVILLE
8845,50218,86.90D,PME,50400,GRANVILLE
8846,50218,86.90E,,50400,GRANVILLE
8847,50218,86.90E,PME,50400,GRANVILLE
8848,50218,86.90F,,50400,GRANVILLE
8849,50218,86.90F,PME,50400,GRANVILLE
8850,50218,87.10A,ETI,50400,GRANVILLE
8851,50218,87.10A,GE,50400,GRANVILLE
8852,50218,87.10A,PME,50400,GRANVILLE
8853,50218,87.10B,PME,50400,GRANVILLE
8854,50218,87.10C,PME,50400,GRANVILLE
8855,50218,87.20A,PME,50400,GRANVILLE
8856,50218,87.30A,PME,50400,GRANVILLE
8857,50218,87.90B,,50400,GRANVILLE
8858,50218,88.10A,ETI,50400,GRANVILLE
8859,50218,88.10A,PME,50400,GRANVILLE
8860,50218,88.10C,PME,50400,GRANVILLE
8861,50218,88.91A,ETI,50400,GRANVILLE
8862,50218,88.99A,PME,50400,GRANVILLE
8863,50218,88.99B,,50400,GRANVILLE
8864,50218,88.99B,ETI,50400,GRANVILLE
8865,50218,88.99B,PME,50400,GRANVILLE
8866,50218,90.01Z,,50400,GRANVILLE
8867,50218,90.01Z,PME,50400,GRANVILLE
8868,50218,90.02Z,,50400,GRANVILLE
8869,50218,90.02Z,PME,50400,GRANVILLE
8870,50218,90.03A,PME,50400,GRANVILLE
8871,50218,90.03B,,50400,GRANVILLE
8872,50218,90.03B,PME,50400,GRANVILLE
8873,50218,90.04Z,PME,50400,GRANVILLE
8874,50218,91.02Z,,50400,GRANVILLE
8875,50218,91.03Z,,50400,GRANVILLE
8876,50218,91.03Z,PME,50400,GRANVILLE
8877,50218,91.04Z,PME,50400,GRANVILLE
8878,50218,92.00Z,GE,50400,GRANVILLE
8879,50218,93.11Z,,50400,GRANVILLE
8880,50218,93.11Z,ETI,50400,GRANVILLE
8881,50218,93.11Z,PME,50400,GRANVILLE
8882,50218,93.12Z,,50400,GRANVILLE
8883,50218,93.12Z,PME,50400,GRANVILLE
8884,50218,93.13Z,PME,50400,GRANVILLE
8885,50218,93.19Z,,50400,GRANVILLE
8886,50218,93.19Z,PME,50400,GRANVILLE
8887,50218,93.21Z,PME,50400,GRANVILLE
8888,50218,93.29Z,,50400,GRANVILLE
8889,50218,93.29Z,PME,50400,GRANVILLE
8890,50218,94.11Z,,50400,GRANVILLE
8891,50218,94.11Z,ETI,50400,GRANVILLE
8892,50218,94.11Z,PME,50400,GRANVILLE
8893,50218,94.12Z,,50400,GRANVILLE
8894,50218,94.12Z,PME,50400,GRANVILLE
8895,50218,94.20Z,PME,50400,GRANVILLE
8896,50218,94.91Z,,50400,GRANVILLE
8897,50218,94.91Z,PME,50400,GRANVILLE
8898,50218,94.99Z,,50400,GRANVILLE
8899,50218,94.99Z,PME,50400,GRANVILLE
8900,50218,95.11Z,PME,50400,GRANVILLE
8901,50218,95.21Z,,50400,GRANVILLE
8902,50218,95.21Z,PME,50400,GRANVILLE
8903,50218,95.23Z,PME,50400,GRANVILLE
8904,50218,95.24Z,,50400,GRANVILLE
8905,50218,95.25Z,PME,50400,GRANVILLE
8906,50218,95.29Z,,50400,GRANVILLE
8907,50218,95.29Z,PME,50400,GRANVILLE
8908,50218,96.01B,,50400,GRANVILLE
8909,50218,96.01B,PME,50400,GRANVILLE
8910,50218,96.02A,,50400,GRANVILLE
8911,50218,96.02A,PME,50400,GRANVILLE
8912,50218,96.02B,,50400,GRANVILLE
8913,50218,96.02B,PME,50400,GRANVILLE
8914,50218,96.03Z,GE,50400,GRANVILLE
8915,50218,96.03Z,PME,50400,GRANVILLE
8916,50218,96.04Z,,50400,GRANVILLE
8917,50218,96.04Z,PME,50400,GRANVILLE
8918,50218,96.09Z,,50400,GRANVILLE
8919,50218,96.09Z,PME,50400,GRANVILLE
8920,50219,01.11Z,,50200,GRATOT
8921,50219,01.41Z,,50200,GRATOT
8922,50219,01.42Z,,50200,GRATOT
8923,50219,01.43Z,,50200,GRATOT
8924,50219,01.43Z,PME,50200,GRATOT
8925,50219,01.47Z,PME,50200,GRATOT
8926,50219,01.49Z,,50200,GRATOT
8927,50219,01.50Z,,50200,GRATOT
8928,50219,01.61Z,,50200,GRATOT
8929,50219,01.62Z,,50200,GRATOT
8930,50219,03.11Z,PME,50200,GRATOT
8931,50219,03.21Z,,50200,GRATOT
8932,50219,03.21Z,PME,50200,GRATOT
8933,50219,10.71C,PME,50200,GRATOT
8934,50219,14.13Z,PME,50200,GRATOT
8935,50219,16.10A,PME,50200,GRATOT
8936,50219,25.62B,PME,50200,GRATOT
8937,50219,27.40Z,PME,50200,GRATOT
8938,50219,33.20A,,50200,GRATOT
8939,50219,33.20A,PME,50200,GRATOT
8940,50219,35.11Z,ETI,50200,GRATOT
8941,50219,35.21Z,PME,50200,GRATOT
8942,50219,43.22A,PME,50200,GRATOT
8943,50219,43.31Z,PME,50200,GRATOT
8944,50219,43.32A,PME,50200,GRATOT
8945,50219,43.91B,PME,50200,GRATOT
8946,50219,43.99C,PME,50200,GRATOT
8947,50219,45.20A,PME,50200,GRATOT
8948,50219,45.40Z,PME,50200,GRATOT
8949,50219,46.31Z,,50200,GRATOT
8950,50219,46.52Z,PME,50200,GRATOT
8951,50219,47.81Z,PME,50200,GRATOT
8952,50219,47.91B,,50200,GRATOT
8953,50219,47.91B,PME,50200,GRATOT
8954,50219,55.20Z,PME,50200,GRATOT
8955,50219,56.10A,PME,50200,GRATOT
8956,50219,56.10C,PME,50200,GRATOT
8957,50219,62.02A,PME,50200,GRATOT
8958,50219,62.09Z,PME,50200,GRATOT
8959,50219,64.20Z,PME,50200,GRATOT
8960,50219,66.30Z,PME,50200,GRATOT
8961,50219,68.20A,,50200,GRATOT
8962,50219,68.20B,,50200,GRATOT
8963,50219,68.20B,PME,50200,GRATOT
8964,50219,68.32B,,50200,GRATOT
8965,50219,68.32B,PME,50200,GRATOT
8966,50219,70.10Z,,50200,GRATOT
8967,50219,70.10Z,PME,50200,GRATOT
8968,50219,71.20B,PME,50200,GRATOT
8969,50219,78.30Z,PME,50200,GRATOT
8970,50219,81.30Z,,50200,GRATOT
8971,50219,81.30Z,PME,50200,GRATOT
8972,50219,84.11Z,PME,50200,GRATOT
8973,50219,84.12Z,PME,50200,GRATOT
8974,50219,85.20Z,PME,50200,GRATOT
8975,50219,85.59A,PME,50200,GRATOT
8976,50219,86.90D,PME,50200,GRATOT
8977,50219,86.90E,,50200,GRATOT
8978,50219,86.90E,PME,50200,GRATOT
8979,50219,90.03A,,50200,GRATOT
8980,50219,93.19Z,,50200,GRATOT
8981,50219,93.19Z,PME,50200,GRATOT
8982,50219,94.99Z,,50200,GRATOT
8983,50219,94.99Z,PME,50200,GRATOT
8984,50219,96.02A,PME,50200,GRATOT
8985,50221,01.29Z,,50450,GRIMESNIL
8986,50221,01.41Z,,50450,GRIMESNIL
8987,50221,01.42Z,,50450,GRIMESNIL
8988,50221,01.49Z,,50450,GRIMESNIL
8989,50221,11.04Z,PME,50450,GRIMESNIL
8990,50221,33.12Z,PME,50450,GRIMESNIL
8991,50221,46.90Z,PME,50450,GRIMESNIL
8992,50221,47.89Z,PME,50450,GRIMESNIL
8993,50221,68.20B,,50450,GRIMESNIL
8994,50221,68.20B,PME,50450,GRIMESNIL
8995,50221,84.11Z,PME,50450,GRIMESNIL
8996,50221,85.59B,PME,50450,GRIMESNIL
8997,50221,90.03A,PME,50450,GRIMESNIL
8998,50222,01.11Z,,50340,GROSVILLE
8999,50222,01.24Z,,50340,GROSVILLE
9000,50222,01.41Z,,50340,GROSVILLE
9001,50222,01.42Z,,50340,GROSVILLE
9002,50222,01.43Z,,50340,GROSVILLE
9003,50222,01.45Z,,50340,GROSVILLE
9004,50222,01.46Z,,50340,GROSVILLE
9005,50222,01.49Z,,50340,GROSVILLE
9006,50222,01.49Z,PME,50340,GROSVILLE
9007,50222,01.50Z,,50340,GROSVILLE
9008,50222,03.11Z,,50340,GROSVILLE
9009,50222,32.20Z,,50340,GROSVILLE
9010,50222,41.20B,,50340,GROSVILLE
9011,50222,43.12A,PME,50340,GROSVILLE
9012,50222,43.12B,PME,50340,GROSVILLE
9013,50222,43.32A,,50340,GROSVILLE
9014,50222,43.32A,PME,50340,GROSVILLE
9015,50222,43.99C,,50340,GROSVILLE
9016,50222,46.19B,PME,50340,GROSVILLE
9017,50222,47.11B,PME,50340,GROSVILLE
9018,50222,47.22Z,PME,50340,GROSVILLE
9019,50222,47.81Z,PME,50340,GROSVILLE
9020,50222,47.99A,PME,50340,GROSVILLE
9021,50222,49.41B,PME,50340,GROSVILLE
9022,50222,55.20Z,PME,50340,GROSVILLE
9023,50222,56.21Z,PME,50340,GROSVILLE
9024,50222,64.20Z,PME,50340,GROSVILLE
9025,50222,66.19A,PME,50340,GROSVILLE
9026,50222,68.20A,,50340,GROSVILLE
9027,50222,68.20A,PME,50340,GROSVILLE
9028,50222,68.20B,,50340,GROSVILLE
9029,50222,68.20B,PME,50340,GROSVILLE
9030,50222,68.32A,,50340,GROSVILLE
9031,50222,70.10Z,PME,50340,GROSVILLE
9032,50222,70.22Z,PME,50340,GROSVILLE
9033,50222,73.11Z,,50340,GROSVILLE
9034,50222,78.30Z,PME,50340,GROSVILLE
9035,50222,82.19Z,PME,50340,GROSVILLE
9036,50222,84.11Z,PME,50340,GROSVILLE
9037,50222,85.20Z,PME,50340,GROSVILLE
9038,50222,86.90F,PME,50340,GROSVILLE
9039,50222,88.91A,,50340,GROSVILLE
9040,50222,88.99B,,50340,GROSVILLE
9041,50222,94.99Z,,50340,GROSVILLE
9042,50222,95.29Z,PME,50340,GROSVILLE
9043,50222,96.02A,PME,50340,GROSVILLE
9044,50222,96.04Z,,50340,GROSVILLE
9045,50222,96.09Z,,50340,GROSVILLE
9046,50222,96.09Z,PME,50340,GROSVILLE
9047,50225,01.19Z,,50410,LE GUISLAIN
9048,50225,01.41Z,,50410,LE GUISLAIN
9049,50225,01.42Z,,50410,LE GUISLAIN
9050,50225,01.43Z,,50410,LE GUISLAIN
9051,50225,01.45Z,,50410,LE GUISLAIN
9052,50225,01.49Z,,50410,LE GUISLAIN
9053,50225,01.61Z,PME,50410,LE GUISLAIN
9054,50225,38.31Z,PME,50410,LE GUISLAIN
9055,50225,47.99A,PME,50410,LE GUISLAIN
9056,50225,49.32Z,PME,50410,LE GUISLAIN
9057,50225,55.20Z,PME,50410,LE GUISLAIN
9058,50225,58.29C,PME,50410,LE GUISLAIN
9059,50225,68.20B,,50410,LE GUISLAIN
9060,50225,68.20B,PME,50410,LE GUISLAIN
9061,50225,70.10Z,,50410,LE GUISLAIN
9062,50225,70.10Z,PME,50410,LE GUISLAIN
9063,50225,84.11Z,PME,50410,LE GUISLAIN
9064,50225,90.01Z,PME,50410,LE GUISLAIN
9065,50225,90.03A,PME,50410,LE GUISLAIN
9066,50225,94.99Z,,50410,LE GUISLAIN
9067,50227,01.41Z,,50310,LE HAM
9068,50227,01.42Z,,50310,LE HAM
9069,50227,01.42Z,PME,50310,LE HAM
9070,50227,01.43Z,,50310,LE HAM
9071,50227,10.61A,PME,50310,LE HAM
9072,50227,22.22Z,PME,50310,LE HAM
9073,50227,22.29A,PME,50310,LE HAM
9074,50227,38.21Z,GE,50310,LE HAM
9075,50227,38.21Z,PME,50310,LE HAM
9076,50227,38.32Z,PME,50310,LE HAM
9077,50227,43.32A,PME,50310,LE HAM
9078,50227,43.99C,,50310,LE HAM
9079,50227,43.99C,PME,50310,LE HAM
9080,50227,47.54Z,,50310,LE HAM
9081,50227,47.81Z,PME,50310,LE HAM
9082,50227,47.91B,,50310,LE HAM
9083,50227,47.99A,PME,50310,LE HAM
9084,50227,55.20Z,PME,50310,LE HAM
9085,50227,68.20B,,50310,LE HAM
9086,50227,84.11Z,PME,50310,LE HAM
9087,50227,85.20Z,PME,50310,LE HAM
9088,50227,93.29Z,,50310,LE HAM
9089,50227,96.02A,PME,50310,LE HAM
9090,50228,01.11Z,,50450,HAMBYE
9091,50228,01.13Z,,50450,HAMBYE
9092,50228,01.28Z,PME,50450,HAMBYE
9093,50228,01.30Z,,50450,HAMBYE
9094,50228,01.41Z,,50450,HAMBYE
9095,50228,01.42Z,,50450,HAMBYE
9096,50228,01.43Z,,50450,HAMBYE
9097,50228,01.46Z,,50450,HAMBYE
9098,50228,01.47Z,,50450,HAMBYE
9099,50228,01.49Z,,50450,HAMBYE
9100,50228,01.61Z,,50450,HAMBYE
9101,50228,10.71C,,50450,HAMBYE
9102,50228,10.71C,PME,50450,HAMBYE
9103,50228,10.72Z,,50450,HAMBYE
9104,50228,11.03Z,PME,50450,HAMBYE
9105,50228,14.13Z,,50450,HAMBYE
9106,50228,23.31Z,PME,50450,HAMBYE
9107,50228,31.09B,PME,50450,HAMBYE
9108,50228,32.13Z,PME,50450,HAMBYE
9109,50228,35.11Z,PME,50450,HAMBYE
9110,50228,37.00Z,PME,50450,HAMBYE
9111,50228,38.32Z,PME,50450,HAMBYE
9112,50228,41.10D,,50450,HAMBYE
9113,50228,43.11Z,PME,50450,HAMBYE
9114,50228,43.12A,,50450,HAMBYE
9115,50228,43.21A,PME,50450,HAMBYE
9116,50228,43.22A,,50450,HAMBYE
9117,50228,43.22A,PME,50450,HAMBYE
9118,50228,43.32A,,50450,HAMBYE
9119,50228,43.32A,PME,50450,HAMBYE
9120,50228,43.32B,PME,50450,HAMBYE
9121,50228,43.33Z,PME,50450,HAMBYE
9122,50228,43.34Z,PME,50450,HAMBYE
9123,50228,43.99C,PME,50450,HAMBYE
9124,50228,43.99D,PME,50450,HAMBYE
9125,50228,45.11Z,PME,50450,HAMBYE
9126,50228,45.20A,PME,50450,HAMBYE
9127,50228,46.21Z,ETI,50450,HAMBYE
9128,50228,46.22Z,PME,50450,HAMBYE
9129,50228,46.61Z,ETI,50450,HAMBYE
9130,50228,46.73A,PME,50450,HAMBYE
9131,50228,47.11B,PME,50450,HAMBYE
9132,50228,47.22Z,PME,50450,HAMBYE
9133,50228,47.51Z,PME,50450,HAMBYE
9134,50228,47.52A,PME,50450,HAMBYE
9135,50228,47.73Z,PME,50450,HAMBYE
9136,50228,47.76Z,,50450,HAMBYE
9137,50228,47.81Z,PME,50450,HAMBYE
9138,50228,47.82Z,,50450,HAMBYE
9139,50228,47.82Z,PME,50450,HAMBYE
9140,50228,47.89Z,PME,50450,HAMBYE
9141,50228,47.91A,,50450,HAMBYE
9142,50228,47.99A,,50450,HAMBYE
9143,50228,47.99A,PME,50450,HAMBYE
9144,50228,53.10Z,GE,50450,HAMBYE
9145,50228,55.10Z,PME,50450,HAMBYE
9146,50228,55.20Z,,50450,HAMBYE
9147,50228,56.10A,PME,50450,HAMBYE
9148,50228,56.30Z,PME,50450,HAMBYE
9149,50228,62.01Z,PME,50450,HAMBYE
9150,50228,64.20Z,PME,50450,HAMBYE
9151,50228,66.19A,PME,50450,HAMBYE
9152,50228,66.19B,PME,50450,HAMBYE
9153,50228,66.30Z,,50450,HAMBYE
9154,50228,68.20A,,50450,HAMBYE
9155,50228,68.20A,PME,50450,HAMBYE
9156,50228,68.20B,,50450,HAMBYE
9157,50228,68.20B,PME,50450,HAMBYE
9158,50228,68.31Z,PME,50450,HAMBYE
9159,50228,69.10Z,PME,50450,HAMBYE
9160,50228,70.10Z,PME,50450,HAMBYE
9161,50228,70.22Z,PME,50450,HAMBYE
9162,50228,73.20Z,,50450,HAMBYE
9163,50228,74.10Z,,50450,HAMBYE
9164,50228,74.20Z,,50450,HAMBYE
9165,50228,74.20Z,PME,50450,HAMBYE
9166,50228,81.21Z,PME,50450,HAMBYE
9167,50228,81.30Z,PME,50450,HAMBYE
9168,50228,82.11Z,,50450,HAMBYE
9169,50228,84.11Z,PME,50450,HAMBYE
9170,50228,85.20Z,PME,50450,HAMBYE
9171,50228,85.52Z,PME,50450,HAMBYE
9172,50228,85.59B,,50450,HAMBYE
9173,50228,86.21Z,PME,50450,HAMBYE
9174,50228,86.90D,PME,50450,HAMBYE
9175,50228,86.90E,PME,50450,HAMBYE
9176,50228,87.30A,PME,50450,HAMBYE
9177,50228,88.10A,,50450,HAMBYE
9178,50228,88.99B,PME,50450,HAMBYE
9179,50228,90.02Z,,50450,HAMBYE
9180,50228,90.03A,PME,50450,HAMBYE
9181,50228,91.03Z,,50450,HAMBYE
9182,50228,93.12Z,,50450,HAMBYE
9183,50228,93.12Z,PME,50450,HAMBYE
9184,50228,93.29Z,PME,50450,HAMBYE
9185,50228,94.91Z,,50450,HAMBYE
9186,50228,94.91Z,PME,50450,HAMBYE
9187,50228,94.99Z,,50450,HAMBYE
9188,50228,94.99Z,PME,50450,HAMBYE
9189,50228,95.21Z,,50450,HAMBYE
9190,50228,95.29Z,,50450,HAMBYE
9191,50228,95.29Z,PME,50450,HAMBYE
9192,50228,96.02A,PME,50450,HAMBYE
9193,50228,96.03Z,PME,50450,HAMBYE
9194,50228,96.09Z,,50450,HAMBYE
9195,50228,96.09Z,PME,50450,HAMBYE
9196,50229,01.11Z,,50730,HAMELIN
9197,50229,01.41Z,,50730,HAMELIN
9198,50229,01.42Z,,50730,HAMELIN
9199,50229,01.50Z,,50730,HAMELIN
9200,50229,01.61Z,,50730,HAMELIN
9201,50229,10.61A,PME,50730,HAMELIN
9202,50229,35.11Z,,50730,HAMELIN
9203,50229,43.34Z,PME,50730,HAMELIN
9204,50229,47.22Z,PME,50730,HAMELIN
9205,50229,47.81Z,PME,50730,HAMELIN
9206,50229,68.20B,PME,50730,HAMELIN
9207,50229,70.10Z,PME,50730,HAMELIN
9208,50229,81.30Z,PME,50730,HAMELIN
9209,50229,84.11Z,PME,50730,HAMELIN
9210,50229,94.99Z,,50730,HAMELIN
9211,50233,01.11Z,,50390,HAUTTEVILLE-BOCAGE
9212,50233,01.19Z,,50390,HAUTTEVILLE-BOCAGE
9213,50233,01.41Z,,50390,HAUTTEVILLE-BOCAGE
9214,50233,01.42Z,,50390,HAUTTEVILLE-BOCAGE
9215,50233,01.50Z,,50390,HAUTTEVILLE-BOCAGE
9216,50233,03.11Z,,50390,HAUTTEVILLE-BOCAGE
9217,50233,03.21Z,,50390,HAUTTEVILLE-BOCAGE
9218,50233,25.11Z,PME,50390,HAUTTEVILLE-BOCAGE
9219,50233,43.21A,,50390,HAUTTEVILLE-BOCAGE
9220,50233,46.19B,PME,50390,HAUTTEVILLE-BOCAGE
9221,50233,47.99A,PME,50390,HAUTTEVILLE-BOCAGE
9222,50233,68.20B,,50390,HAUTTEVILLE-BOCAGE
9223,50233,68.20B,PME,50390,HAUTTEVILLE-BOCAGE
9224,50233,84.11Z,PME,50390,HAUTTEVILLE-BOCAGE
9225,50233,90.03A,PME,50390,HAUTTEVILLE-BOCAGE
9226,50234,01.29Z,,50410,LA HAYE-BELLEFOND
9227,50234,01.41Z,,50410,LA HAYE-BELLEFOND
9228,50234,01.42Z,,50410,LA HAYE-BELLEFOND
9229,50234,01.49Z,,50410,LA HAYE-BELLEFOND
9230,50234,38.21Z,PME,50410,LA HAYE-BELLEFOND
9231,50234,46.33Z,PME,50410,LA HAYE-BELLEFOND
9232,50234,55.20Z,PME,50410,LA HAYE-BELLEFOND
9233,50234,84.11Z,PME,50410,LA HAYE-BELLEFOND
9234,50235,01.41Z,,50270,LA HAYE D'ECTOT
9235,50235,01.42Z,,50270,LA HAYE D'ECTOT
9236,50235,01.43Z,,50270,LA HAYE D'ECTOT
9237,50235,01.45Z,,50270,LA HAYE D'ECTOT
9238,50235,01.49Z,,50270,LA HAYE D'ECTOT
9239,50235,01.61Z,,50270,LA HAYE D'ECTOT
9240,50235,02.10Z,,50270,LA HAYE D'ECTOT
9241,50235,02.40Z,,50270,LA HAYE D'ECTOT
9242,50235,10.39B,,50270,LA HAYE D'ECTOT
9243,50235,33.12Z,PME,50270,LA HAYE D'ECTOT
9244,50235,43.21A,,50270,LA HAYE D'ECTOT
9245,50235,43.21A,PME,50270,LA HAYE D'ECTOT
9246,50235,43.39Z,PME,50270,LA HAYE D'ECTOT
9247,50235,45.20A,PME,50270,LA HAYE D'ECTOT
9248,50235,47.99A,PME,50270,LA HAYE D'ECTOT
9249,50235,68.20A,,50270,LA HAYE D'ECTOT
9250,50235,68.20A,PME,50270,LA HAYE D'ECTOT
9251,50235,68.20B,,50270,LA HAYE D'ECTOT
9252,50235,68.20B,PME,50270,LA HAYE D'ECTOT
9253,50235,68.31Z,PME,50270,LA HAYE D'ECTOT
9254,50235,70.22Z,PME,50270,LA HAYE D'ECTOT
9255,50235,74.20Z,PME,50270,LA HAYE D'ECTOT
9256,50235,77.31Z,PME,50270,LA HAYE D'ECTOT
9257,50235,81.30Z,PME,50270,LA HAYE D'ECTOT
9258,50235,84.11Z,PME,50270,LA HAYE D'ECTOT
9259,50235,85.51Z,PME,50270,LA HAYE D'ECTOT
9260,50235,85.59B,PME,50270,LA HAYE D'ECTOT
9261,50235,86.90F,,50270,LA HAYE D'ECTOT
9262,50235,90.01Z,PME,50270,LA HAYE D'ECTOT
9263,50235,90.03B,PME,50270,LA HAYE D'ECTOT
9264,50235,94.99Z,,50270,LA HAYE D'ECTOT
9265,50236,01.11Z,,50250,LA HAYE
9266,50236,01.13Z,,50250,LA HAYE
9267,50236,01.19Z,,50250,LA HAYE
9268,50236,01.24Z,,50250,LA HAYE
9269,50236,01.29Z,,50250,LA HAYE
9270,50236,01.41Z,,50250,LA HAYE
9271,50236,01.42Z,,50250,LA HAYE
9272,50236,01.42Z,PME,50250,LA HAYE
9273,50236,01.43Z,,50250,LA HAYE
9274,50236,01.45Z,,50250,LA HAYE
9275,50236,01.46Z,,50250,LA HAYE
9276,50236,01.49Z,,50250,LA HAYE
9277,50236,01.50Z,,50250,LA HAYE
9278,50236,01.61Z,,50250,LA HAYE
9279,50236,01.62Z,,50250,LA HAYE
9280,50236,10.11Z,,50250,LA HAYE
9281,50236,10.13B,PME,50250,LA HAYE
9282,50236,10.61B,PME,50250,LA HAYE
9283,50236,10.71B,PME,50250,LA HAYE
9284,50236,10.71C,,50250,LA HAYE
9285,50236,10.71C,PME,50250,LA HAYE
9286,50236,10.71D,PME,50250,LA HAYE
9287,50236,13.92Z,PME,50250,LA HAYE
9288,50236,14.13Z,,50250,LA HAYE
9289,50236,14.13Z,PME,50250,LA HAYE
9290,50236,16.23Z,PME,50250,LA HAYE
9291,50236,18.12Z,ETI,50250,LA HAYE
9292,50236,20.42Z,PME,50250,LA HAYE
9293,50236,22.22Z,PME,50250,LA HAYE
9294,50236,23.41Z,PME,50250,LA HAYE
9295,50236,26.40Z,,50250,LA HAYE
