Code Famille de métier,Code ROME,Correspondance NAF,Libellé domaines professionnels,Libellé Famille de métier ,Libellé Métiers,Libellé ROME,Sum of OGR,Code Domaines professionnels
H32,H3201,,Industrie,"Plastique, caoutchouc",Vulcaniseur / Vulcaniseuse chaussures,Conduite d'équipement de formage des plastiques et caoutchoucs,20721,H
H32,H3201,,Industrie,"Plastique, caoutchouc",Vulcaniseur / Vulcaniseuse en caoutchouc industriel,Conduite d'équipement de formage des plastiques et caoutchoucs,20722,H
H32,H3202,,Industrie,"Plastique, caoutchouc",Aide-régleur / Aide-régleuse en industrie plastique et caoutchouc,Réglage d'équipement de formage des plastiques et caoutchoucs,10890,H
H32,H3202,,Industrie,"Plastique, caoutchouc",Conducteur / Conductrice de ligne d'injection en industrie plastique et caoutchouc,Réglage d'équipement de formage des plastiques et caoutchoucs,12993,H
H32,H3202,,Industrie,"Plastique, caoutchouc",Conducteur / Conductrice de machines de rotomoulage,Réglage d'équipement de formage des plastiques et caoutchoucs,13036,H
H32,H3202,,Industrie,"Plastique, caoutchouc",Conducteur régleur / Conductrice régleuse de ligne d'injection,Réglage d'équipement de formage des plastiques et caoutchoucs,13317,H
H32,H3202,,Industrie,"Plastique, caoutchouc",Monteur / Monteuse en industrie plastique et caoutchouc,Réglage d'équipement de formage des plastiques et caoutchoucs,16825,H
H32,H3202,,Industrie,"Plastique, caoutchouc",Monteur / Monteuse process en industrie plastique et caoutchouc,Réglage d'équipement de formage des plastiques et caoutchoucs,16854,H
H32,H3202,,Industrie,"Plastique, caoutchouc",Monteur-régleur / Monteuse-régleuse en extrusion,Réglage d'équipement de formage des plastiques et caoutchoucs,16893,H
H32,H3202,,Industrie,"Plastique, caoutchouc",Monteur-régleur / Monteuse-régleuse en injection,Réglage d'équipement de formage des plastiques et caoutchoucs,16894,H
H32,H3202,,Industrie,"Plastique, caoutchouc",Opérateur monteur / Opératrice monteuse en industrie plastique et caoutchouc,Réglage d'équipement de formage des plastiques et caoutchoucs,17242,H
H32,H3202,,Industrie,"Plastique, caoutchouc",Régleur / Régleuse de machines à compression de matières plastiques/caoutchouc,Réglage d'équipement de formage des plastiques et caoutchoucs,18437,H
H32,H3202,,Industrie,"Plastique, caoutchouc",Régleur / Régleuse de machines à extrusion de matières plastiques/caoutchouc,Réglage d'équipement de formage des plastiques et caoutchoucs,18438,H
H32,H3202,,Industrie,"Plastique, caoutchouc",Régleur / Régleuse de machines à extrusion soufflage,Réglage d'équipement de formage des plastiques et caoutchoucs,18439,H
H32,H3202,,Industrie,"Plastique, caoutchouc",Régleur / Régleuse de machines à injection de matières plastiques/caoutchouc,Réglage d'équipement de formage des plastiques et caoutchoucs,18440,H
H32,H3202,,Industrie,"Plastique, caoutchouc",Régleur / Régleuse de machines de soufflage de matières plastiques/caoutchouc,Réglage d'équipement de formage des plastiques et caoutchoucs,18442,H
H32,H3202,,Industrie,"Plastique, caoutchouc",Régleur / Régleuse de machines de thermoformage,Réglage d'équipement de formage des plastiques et caoutchoucs,18443,H
H32,H3202,,Industrie,"Plastique, caoutchouc",Régleur / Régleuse de machines de transformation des matières plastiques,Réglage d'équipement de formage des plastiques et caoutchoucs,18444,H
H32,H3202,,Industrie,"Plastique, caoutchouc",Régleur / Régleuse de machines de transformation des matières thermoplastiques,Réglage d'équipement de formage des plastiques et caoutchoucs,18445,H
H32,H3202,,Industrie,"Plastique, caoutchouc",Régleur / Régleuse de presse à injecter,Réglage d'équipement de formage des plastiques et caoutchoucs,18449,H
H32,H3202,,Industrie,"Plastique, caoutchouc",Régleur / Régleuse de presse à thermoformer de matières plastiques,Réglage d'équipement de formage des plastiques et caoutchoucs,18450,H
H32,H3202,,Industrie,"Plastique, caoutchouc",Régleur / Régleuse en extrusion,Réglage d'équipement de formage des plastiques et caoutchoucs,18456,H
H32,H3202,,Industrie,"Plastique, caoutchouc",Régleur / Régleuse sur presse caoutchouc,Réglage d'équipement de formage des plastiques et caoutchoucs,18484,H
H32,H3202,,Industrie,"Plastique, caoutchouc",Régleur-monteur / Régleuse-monteuse moule en industrie plastique/caoutchouc,Réglage d'équipement de formage des plastiques et caoutchoucs,18494,H
H32,H3202,,Industrie,"Plastique, caoutchouc",Responsable injection en plasturgie,Réglage d'équipement de formage des plastiques et caoutchoucs,19106,H
H32,H3202,,Industrie,"Plastique, caoutchouc",Technicien / Technicienne d'atelier de plasturgie ou caoutchouc,Réglage d'équipement de formage des plastiques et caoutchoucs,19718,H
H32,H3202,,Industrie,"Plastique, caoutchouc",Technicien / Technicienne de production en caoutchouc,Réglage d'équipement de formage des plastiques et caoutchoucs,19906,H
H32,H3202,,Industrie,"Plastique, caoutchouc",Technicien / Technicienne de production en matériaux composites,Réglage d'équipement de formage des plastiques et caoutchoucs,19913,H
H32,H3202,,Industrie,"Plastique, caoutchouc",Technicien / Technicienne de production en matières plastiques,Réglage d'équipement de formage des plastiques et caoutchoucs,19914,H
H32,H3202,,Industrie,"Plastique, caoutchouc",Technicien / Technicienne des plastiques armés,Réglage d'équipement de formage des plastiques et caoutchoucs,19950,H
H32,H3202,,Industrie,"Plastique, caoutchouc",Technicien / Technicienne extrusion en industrie plastique et caoutchouc,Réglage d'équipement de formage des plastiques et caoutchoucs,20145,H
H32,H3202,,Industrie,"Plastique, caoutchouc",Technicien / Technicienne injection en industrie plastique et caoutchouc,Réglage d'équipement de formage des plastiques et caoutchoucs,20170,H
H32,H3202,,Industrie,"Plastique, caoutchouc",Technicien / Technicienne plasturgiste en production,Réglage d'équipement de formage des plastiques et caoutchoucs,20213,H
H32,H3202,,Industrie,"Plastique, caoutchouc",Technicien régleur / Technicienne régleuse en industrie plastique et caoutchouc,Réglage d'équipement de formage des plastiques et caoutchoucs,20236,H
H32,H3202,,Industrie,"Plastique, caoutchouc",Technicien régleur / Technicienne régleuse en injection,Réglage d'équipement de formage des plastiques et caoutchoucs,20237,H
H32,H3202,,Industrie,"Plastique, caoutchouc",Technicien régleur / Technicienne régleuse en plasturgie,Réglage d'équipement de formage des plastiques et caoutchoucs,20238,H
H32,H3203,,Industrie,"Plastique, caoutchouc",Aide-mouleur-stratifieur / Aide-mouleuse-stratifieuse,Fabrication de pièces en matériaux composites,10883,H
H32,H3203,,Industrie,"Plastique, caoutchouc",Applicateur stratifieur / Applicatrice stratifieuse,Fabrication de pièces en matériaux composites,11093,H
H32,H3203,,Industrie,"Plastique, caoutchouc",Drapeur / Drapeuse,Fabrication de pièces en matériaux composites,14530,H
H32,H3203,,Industrie,"Plastique, caoutchouc",Mouleur / Mouleuse en stratifiés,Fabrication de pièces en matériaux composites,16913,H
H32,H3203,,Industrie,"Plastique, caoutchouc",Mouleur-stratifieur / Mouleuse-stratifieuse,Fabrication de pièces en matériaux composites,16920,H
H32,H3203,,Industrie,"Plastique, caoutchouc",Mouleur-stratifieur / Mouleuse-stratifieuse en thermodurcissables,Fabrication de pièces en matériaux composites,16921,H
H32,H3203,,Industrie,"Plastique, caoutchouc",Mouliste drapeur / drapeuse,Fabrication de pièces en matériaux composites,16927,H
H32,H3203,,Industrie,"Plastique, caoutchouc",Opérateur / Opératrice en matériaux composites,Fabrication de pièces en matériaux composites,17203,H
H32,H3203,,Industrie,"Plastique, caoutchouc",Opérateur / Opératrice en stratification,Fabrication de pièces en matériaux composites,17219,H
H32,H3203,,Industrie,"Plastique, caoutchouc",Prototypiste en stratifiés,Fabrication de pièces en matériaux composites,18219,H
H32,H3203,,Industrie,"Plastique, caoutchouc",Stratifieur / Stratifieuse,Fabrication de pièces en matériaux composites,19533,H
H32,H3203,,Industrie,"Plastique, caoutchouc",Stratifieur / Stratifieuse en matériaux composites,Fabrication de pièces en matériaux composites,19535,H
H32,H3203,,Industrie,"Plastique, caoutchouc",Stratifieur / Stratifieuse mouliste,Fabrication de pièces en matériaux composites,19536,H
H32,H3203,,Industrie,"Plastique, caoutchouc",Stratifieur drapeur / Stratifieuse drapeuse,Fabrication de pièces en matériaux composites,19534,H
H32,H3203,,Industrie,"Plastique, caoutchouc",Stratifieur-usineur-finisseur / Stratifieuse-usineuse-finisseuse,Fabrication de pièces en matériaux composites,19537,H
H33,H3301,,Industrie,Préparation et conditionnement,Agent / Agente de conditionnement sur machine automatisée,Conduite d'équipement de conditionnement,10407,H
H33,H3301,,Industrie,Préparation et conditionnement,Chef de ligne conditionnement,Conduite d'équipement de conditionnement,12184,H
H33,H3301,,Industrie,Préparation et conditionnement,Conditionneur / Conditionneuse sur machine,Conduite d'équipement de conditionnement,12849,H
H33,H3301,,Industrie,Préparation et conditionnement,Conducteur / Conductrice de dépileuses empileuses,Conduite d'équipement de conditionnement,12934,H
H33,H3301,,Industrie,Préparation et conditionnement,Conducteur / Conductrice de ligne de conditionnement,Conduite d'équipement de conditionnement,12981,H
H33,H3301,,Industrie,Préparation et conditionnement,Conducteur / Conductrice de ligne d'emballage,Conduite d'équipement de conditionnement,12992,H
H33,H3301,,Industrie,Préparation et conditionnement,Conducteur / Conductrice de machines de conditionnement,Conduite d'équipement de conditionnement,13024,H
H33,H3301,,Industrie,Préparation et conditionnement,Conducteur / Conductrice de machines de préemballage/suremballage,Conduite d'équipement de conditionnement,13033,H
H33,H3301,,Industrie,Préparation et conditionnement,Conducteur / Conductrice de machines d'emballage,Conduite d'équipement de conditionnement,13043,H
H33,H3301,,Industrie,Préparation et conditionnement,Conducteur / Conductrice de machines ou de ligne d'embouteillage,Conduite d'équipement de conditionnement,13052,H
H33,H3301,,Industrie,Préparation et conditionnement,Conducteur / Conductrice d'étiqueteuses,Conduite d'équipement de conditionnement,13274,H
H33,H3301,,Industrie,Préparation et conditionnement,Conducteur / Conductrice emballage bobines,Conduite d'équipement de conditionnement,13293,H
H33,H3301,,Industrie,Préparation et conditionnement,Embouteilleur / Embouteilleuse,Conduite d'équipement de conditionnement,14745,H
H33,H3301,,Industrie,Préparation et conditionnement,Opérateur / Opératrice de ligne de conditionnement,Conduite d'équipement de conditionnement,17110,H
H33,H3301,,Industrie,Préparation et conditionnement,Opérateur / Opératrice de ligne d'embouteillage,Conduite d'équipement de conditionnement,17113,H
H33,H3301,,Industrie,Préparation et conditionnement,Opérateur / Opératrice ensachage/palettisation sur machine,Conduite d'équipement de conditionnement,17223,H
H33,H3301,,Industrie,Préparation et conditionnement,Palettiseur / Palettiseuse sur machine,Conduite d'équipement de conditionnement,17550,H
H33,H3301,,Industrie,Préparation et conditionnement,Pilote de soutireuse,Conduite d'équipement de conditionnement,17755,H
H33,H3301,,Industrie,Préparation et conditionnement,Sertisseur / Sertisseuse en industrie alimentaire,Conduite d'équipement de conditionnement,200084,H
H33,H3302,,Industrie,Préparation et conditionnement,Agent / Agente de conditionnement et de manutention,"Opérations manuelles d'assemblage, tri ou emballage",10405,H
H33,H3302,,Industrie,Préparation et conditionnement,Agent / Agente de conditionnement manuel,"Opérations manuelles d'assemblage, tri ou emballage",10406,H
H33,H3302,,Industrie,Préparation et conditionnement,Agent / Agente de contrôle et conditionnement manuel,"Opérations manuelles d'assemblage, tri ou emballage",10421,H
H33,H3302,,Industrie,Préparation et conditionnement,Agent / Agente de finition main et de conditionnement,"Opérations manuelles d'assemblage, tri ou emballage",10458,H
